age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
18,M,City,Silver Membership,2015-07-02,No,Without Offers,Smartphone,Fiber_Optic,20:20:23,13.0,34.51,33816.89,17.80292854327305,783.64,No,Yes,No,Not Applicable,Poor Product Quality,3.0
47,M,City,Basic Membership,2015-03-16,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,05:04:19,13.0,153.06,23120.2,20.0,330.3603824728823,Yes,No,Yes,Solved in Follow-up,Poor Website,4.0
37,M,Village,No Membership,2017-10-18,No,Without Offers,Smartphone,Wi-Fi,23:56:01,5.0,201.37,27878.1,19.0,655.7,Yes,No,No,Not Applicable,Poor Product Quality,4.0
32,F,Town,Gold Membership,2017-06-12,Yes,Without Offers,Smartphone,Wi-Fi,14:45:21,13.0,125.4,23318.42,19.0,711.392439577579,No,Yes,Yes,Unsolved,Poor Customer Service,3.0
24,F,City,Basic Membership,2015-10-23,Yes,Without Offers,Desktop,Fiber_Optic,22:59:31,3.0,42.05,34263.12,17.0,715.56,No,Yes,No,Not Applicable,Too many ads,4.0
50,M,Village,Silver Membership,2016-11-25,No,Without Offers,Desktop,Fiber_Optic,19:15:34,10.0,446.49,21585.94,17.542325568664904,694.1222492183498,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
64,M,Town,Gold Membership,2016-01-17,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,16:30:12,10.0,34.8,30568.83,20.0,714.52,No,Yes,No,Not Applicable,Poor Website,4.0
14,F,City,Gold Membership,2017-02-23,Yes,Without Offers,Both,Wi-Fi,01:09:01,4.0,600.32,8797.56,11.0,714.4413773284645,No,Yes,No,Not Applicable,Poor Product Quality,3.0
36,M,Town,No Membership,2016-11-29,Yes,Without Offers,Both,Fiber_Optic,19:20:22,2.0,630.4972872072626,13242.99,16.0,501.67,Yes,No,No,Not Applicable,Poor Product Quality,5.0
23,F,Village,No Membership,2015-03-15,No,Without Offers,Smartphone,Wi-Fi,16:53:52,5.0,88.16,9075.21,5.0,639.298115115763,Yes,No,No,Not Applicable,No reason specified,4.0
21,F,Town,No Membership,2017-02-04,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,09:27:49,16.0,98.27,20717.14,16.0,646.64,No,Yes,Yes,Solved in Follow-up,No reason specified,5.0
38,F,Town,Gold Membership,2017-11-19,No,Without Offers,Desktop,Wi-Fi,06:05:10,13.0,30.83,36343.26,17.05132562048043,631.58,Yes,No,Yes,Solved in Follow-up,No reason specified,4.0
23,M,City,Silver Membership,2016-04-01,No,Without Offers,Desktop,Wi-Fi,08:40:20,25.0,83.14,48979.72,8.0,739.53,No,Yes,No,Not Applicable,Poor Customer Service,3.0
53,F,Village,No Membership,2017-08-08,Yes,Without Offers,Both,Fiber_Optic,18:40:09,17.0,637.05,30107.35,14.0,661.63,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0
35,M,City,Basic Membership,2017-05-30,No,Without Offers,Both,Fiber_Optic,21:29:45,22.0,471.7,19613.59,17.0,670.42,No,Yes,No,Not Applicable,Poor Customer Service,4.0
61,M,City,Basic Membership,2017-08-14,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:15:42,5.0,70.96,21191.35,9.0,565.56,Yes,No,No,Not Applicable,Poor Customer Service,5.0
43,F,Town,Basic Membership,2017-10-14,Yes,Without Offers,Desktop,Mobile_Data,18:12:58,6.0,35.14,38790.48,8.0,700.48,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
13,M,Town,Platinum Membership,2016-12-21,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,05:54:52,15.0,31.86,96916.83,31.592506774133604,786.11,No,Yes,No,Not Applicable,User Friendly Website,1.0
14,F,Town,No Membership,2017-09-17,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:38:24,23.0,32.78,49435.1,23.0,644.01,Yes,No,Yes,Solved in Follow-up,Poor Website,5.0
19,F,Town,Basic Membership,2017-02-09,Yes,Without Offers,Desktop,Fiber_Optic,23:11:19,12.0,345.25355304761496,5190.37,17.0,594.71,Yes,No,No,Not Applicable,Poor Customer Service,5.0
38,F,City,Basic Membership,2017-05-01,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,01:04:31,5.0,199.76,23497.61,26.0,578.91,No,Yes,Yes,Unsolved,Too many ads,5.0
10,M,Village,Basic Membership,2017-03-17,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,18:26:50,23.0,208.8,5359.8,17.58898214950726,614.71,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
58,F,Town,No Membership,2016-11-03,No,Without Offers,Smartphone,Fiber_Optic,07:37:17,18.0,81.76,17418.43,20.0,155.67928423268256,Yes,No,Yes,Solved in Follow-up,No reason specified,5.0
13,F,Town,Gold Membership,2015-12-29,No,Without Offers,Smartphone,Mobile_Data,15:21:27,16.0,1311.593811542507,35044.32,29.0,622.98,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,4.0
32,F,City,Silver Membership,2016-07-24,No,Without Offers,Smartphone,Fiber_Optic,01:28:45,3.0,128.32,23324.03,10.0,769.93,No,Yes,No,Not Applicable,Poor Website,3.0
36,F,Town,Gold Membership,2017-04-30,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,06:38:34,17.0,31.39,34145.8,7.0,512.8188245291836,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0
23,M,City,Basic Membership,2017-06-25,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:57:54,8.0,337.02,36033.8,8.0,710.52,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
53,M,City,Basic Membership,2017-02-13,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,05:37:30,16.0,183.51,24799.34,20.0,682.67,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,4.0
49,M,City,No Membership,2017-11-24,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:12:24,15.0,73.93,37436.76,13.0,323.53431766696485,No,Yes,No,Not Applicable,Poor Product Quality,5.0
53,M,City,Silver Membership,2016-03-13,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:03:38,5.0,31.08,4050.85,15.0,792.89,Yes,No,Yes,Unsolved,No reason specified,3.0
61,M,Town,Premium Membership,2015-07-08,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,03:00:01,2.0,162.71,23794.38,18.0,561.7312103018921,Yes,No,No,Not Applicable,Quality Customer Care,1.0
11,F,City,Gold Membership,2015-05-13,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,06:10:53,10.0,61.98,14141.2,7.0,431.9499006775823,Yes,No,No,Not Applicable,Poor Website,3.0
21,F,Village,No Membership,2017-08-20,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,17:14:57,15.0,476.5,9649.48,17.444886101478076,676.62,Yes,No,No,Not Applicable,Poor Website,5.0
42,F,City,Platinum Membership,2015-01-02,No,Without Offers,Smartphone,Wi-Fi,02:41:42,12.0,416.03,95678.36,8.0,784.6380352769414,No,Yes,Yes,No Information Available,User Friendly Website,1.0
37,F,Town,Gold Membership,2015-04-13,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:25:37,24.0,89.1,28642.05,8.0,708.85,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0
53,M,Village,Basic Membership,2016-12-14,No,Without Offers,Smartphone,Wi-Fi,17:52:15,10.0,48.02,20436.28,5.0,676.57,No,Yes,Yes,No Information Available,Too many ads,4.0
14,F,City,Premium Membership,2017-07-04,Yes,Without Offers,Both,Fiber_Optic,12:55:46,11.0,699.07,23474.61,27.0,798.77,Yes,Yes,Yes,Solved in Follow-up,No reason specified,3.0
55,M,Town,Basic Membership,2016-02-24,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,05:56:11,12.0,98.99,25334.43,18.0,649.78,No,Yes,No,Not Applicable,Poor Website,4.0
26,M,Town,Gold Membership,2015-02-22,No,Credit/Debit Card Offers,Both,Mobile_Data,21:31:59,18.0,401.46,75128.27,8.0,830.26,No,Yes,No,Not Applicable,Products always in Stock,1.0
42,F,Town,Basic Membership,2015-05-11,No,Credit/Debit Card Offers,Desktop,Wi-Fi,17:52:48,12.0,1156.7669487433589,16226.81,9.0,528.6,Yes,No,No,Not Applicable,Too many ads,5.0
48,F,Village,No Membership,2015-11-07,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,04:15:25,5.0,1091.2364394810852,29814.65,20.0,611.95,Yes,No,Yes,Solved in Follow-up,Poor Website,5.0
11,F,City,Gold Membership,2016-05-01,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,02:21:33,13.0,31.43,20696.7,8.0,767.09,No,Yes,No,Not Applicable,Reasonable Price,1.0
27,M,City,Platinum Membership,2015-08-07,No,Credit/Debit Card Offers,Desktop,Mobile_Data,13:26:36,11.0,73.86,8345.72,20.0,731.09,No,Yes,Yes,Solved,Poor Customer Service,3.0
46,M,City,Gold Membership,2017-09-23,No,Without Offers,Desktop,Fiber_Optic,22:36:34,20.0,30.06,11571.23,27.0,302.30284145585495,No,Yes,Yes,No Information Available,Poor Website,4.0
60,M,City,Gold Membership,2017-11-29,No,Without Offers,Desktop,Mobile_Data,16:14:27,9.0,459.62,33631.55,10.0,609.16,Yes,No,Yes,No Information Available,Poor Website,4.0
20,F,Town,Basic Membership,2016-03-28,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,20:08:46,15.0,88.74,38079.31,8.0,674.68,Yes,No,Yes,No Information Available,Too many ads,4.0
54,F,City,No Membership,2016-06-20,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,22:04:52,10.0,99.5,25566.66,22.0,688.04,Yes,No,No,Not Applicable,No reason specified,5.0
62,M,Town,Basic Membership,2015-05-23,Yes,Without Offers,Smartphone,Fiber_Optic,21:13:59,18.0,76.19,7135.01,26.0,510.43,Yes,No,No,Not Applicable,Poor Product Quality,5.0
25,F,City,Gold Membership,2015-09-15,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,08:04:38,22.0,68.14,32389.67,5.0,716.94,No,Yes,No,Not Applicable,No reason specified,4.0
59,M,City,Premium Membership,2016-02-14,No,Without Offers,Both,Fiber_Optic,10:50:03,21.0,437.82,45783.43,17.21427667575933,1240.0153595579966,Yes,Yes,No,Not Applicable,Too many ads,3.0
17,F,City,Gold Membership,2016-04-23,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,09:08:45,14.0,112.81,55360.78,5.0,714.14,Yes,No,Yes,Solved in Follow-up,User Friendly Website,2.0
44,M,Town,Premium Membership,2016-10-13,Yes,Without Offers,Desktop,Mobile_Data,20:05:34,9.0,976.2937007595384,45480.51,5.0,767.47,Yes,No,Yes,Solved in Follow-up,Products always in Stock,1.0
32,F,City,Silver Membership,2016-09-26,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,13:28:38,4.0,147.32,4063.48,8.0,707.23,No,Yes,No,Not Applicable,Poor Customer Service,3.0
31,M,City,Gold Membership,2016-09-05,Yes,Credit/Debit Card Offers,Both,Mobile_Data,02:06:22,7.0,549.58,25017.82,18.0,743.25,Yes,Yes,Yes,Unsolved,Too many ads,3.0
28,F,Village,Basic Membership,2016-03-21,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,02:40:19,2.0,362.08,39692.39,14.0,516.81,Yes,No,Yes,Solved in Follow-up,No reason specified,5.0
18,M,City,Basic Membership,2016-06-26,Yes,Without Offers,Desktop,Wi-Fi,00:16:22,13.0,41.35,49048.36,6.0,678.82,Yes,No,No,Not Applicable,Poor Product Quality,5.0
64,M,Town,Premium Membership,2016-10-25,No,Credit/Debit Card Offers,Desktop,Wi-Fi,11:47:09,12.0,155.19,21191.57,8.0,465.4245176433061,Yes,No,No,Not Applicable,Poor Website,3.0
49,F,Town,Premium Membership,2016-03-09,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,04:50:42,6.0,986.1,41086.55,18.0,732.56,Yes,Yes,No,Not Applicable,Poor Product Quality,3.0
11,M,Town,Platinum Membership,2017-05-06,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14:52:22,23.0,54.31,45693.09,16.93037527736406,784.49,No,Yes,Yes,Solved,Too many ads,3.0
56,F,City,Basic Membership,2016-12-11,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,23:03:03,13.0,39.9,21362.66,8.0,533.83,No,Yes,No,Not Applicable,Poor Customer Service,5.0
60,M,Town,Basic Membership,2017-08-12,Yes,Without Offers,Smartphone,Fiber_Optic,16:14:11,18.0,60.78,2279.58,20.0,635.58,Yes,No,No,Not Applicable,Poor Website,4.0
25,M,City,No Membership,2016-02-12,Yes,Without Offers,Smartphone,Mobile_Data,07:56:41,21.0,40.73,3069.27,15.0,658.13,No,Yes,Yes,Solved,Too many ads,4.0
28,M,Town,Gold Membership,2017-02-27,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,11:43:44,14.0,152.35,44807.63,29.0,711.99,Yes,No,No,Not Applicable,Too many ads,4.0
38,M,City,No Membership,2016-04-08,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,02:41:45,21.0,838.88,48943.76,19.01474231061418,876.8004341589633,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
27,F,City,Premium Membership,2016-04-03,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,23:35:16,19.0,577.03,6728.83,15.0,721.66,Yes,Yes,Yes,Solved,Poor Website,3.0
30,F,Town,Silver Membership,2015-05-10,No,Without Offers,Desktop,Mobile_Data,17:31:32,6.0,217.29976200703055,12387.36,28.0,727.16,No,Yes,No,Not Applicable,Poor Customer Service,3.0
49,M,Town,Basic Membership,2017-09-08,Yes,Credit/Debit Card Offers,Both,Mobile_Data,06:52:16,6.0,1403.66,45730.42,18.0,544.73,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0
53,M,City,No Membership,2015-08-17,No,Without Offers,Desktop,Mobile_Data,16:07:46,16.0,269.74,17427.0,20.0,971.2435649046768,Yes,Yes,No,Not Applicable,No reason specified,5.0
28,F,City,Premium Membership,2016-05-05,No,Without Offers,Smartphone,Fiber_Optic,09:00:27,18.0,215.8,96362.91,10.172998053584026,838.88,Yes,No,No,Not Applicable,Reasonable Price,1.0
42,M,City,Gold Membership,2016-07-19,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,01:19:36,16.0,606.58,21662.57,14.0,1211.8188165268791,Yes,Yes,Yes,Unsolved,Too many ads,4.0
61,F,Town,Gold Membership,2016-07-09,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,10:25:12,14.0,341.98,35089.34,26.0,755.97,Yes,No,No,Not Applicable,No reason specified,3.0
50,F,Village,Gold Membership,2016-07-22,Yes,Without Offers,Desktop,Fiber_Optic,22:04:20,14.0,32.89,52989.02,3.0,842.61,Yes,No,Yes,Solved,User Friendly Website,1.0
29,M,Town,No Membership,2015-06-27,No,Without Offers,Desktop,Mobile_Data,21:10:28,14.0,207.67935803101443,27781.43,25.0,651.4,Yes,No,No,Not Applicable,Poor Website,5.0
49,F,Village,Silver Membership,2017-07-18,Yes,Without Offers,Smartphone,Wi-Fi,22:10:21,15.0,985.42,35506.21,8.0,704.51,Yes,Yes,Yes,No Information Available,No reason specified,4.0
16,F,Town,Basic Membership,2016-06-18,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,22:28:01,17.0,148.64,43102.26,25.0,640.7772644141555,Yes,No,No,Not Applicable,Too many ads,5.0
15,F,City,Premium Membership,2017-11-29,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,04:25:16,9.0,79.46,61571.91,7.0,782.87,No,Yes,Yes,Solved in Follow-up,Products always in Stock,2.0
23,M,City,No Membership,2017-01-27,No,Without Offers,Smartphone,Fiber_Optic,12:19:29,20.0,30.88,15433.53,28.0,190.4325462195068,No,Yes,No,Not Applicable,Poor Website,5.0
35,F,Town,Premium Membership,2015-06-16,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,08:53:13,17.0,576.57,67934.86,4.0,825.99,No,Yes,No,Not Applicable,Quality Customer Care,1.0
18,F,Town,Basic Membership,2016-11-02,No,Without Offers,Smartphone,Fiber_Optic,15:52:18,20.0,209.6,15354.82,17.49909997178114,660.1,No,Yes,No,Not Applicable,Poor Customer Service,5.0
50,F,Town,Basic Membership,2016-11-24,No,Credit/Debit Card Offers,Desktop,Mobile_Data,14:09:18,5.0,157.85,10654.07,17.0,622.01,No,Yes,Yes,Solved,No reason specified,4.0
40,M,Town,Silver Membership,2015-04-02,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,20:46:13,4.0,142.45,10950.48,17.0,703.9,No,Yes,No,Not Applicable,Too many ads,3.0
53,M,Village,No Membership,2015-12-16,Yes,Without Offers,Desktop,Fiber_Optic,01:10:54,10.0,291.3,28971.25,17.444886101478076,665.29,Yes,No,No,Not Applicable,Poor Customer Service,5.0
22,M,Village,Silver Membership,2015-05-10,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,02:03:34,16.0,80.0,47735.86,7.0,717.25,No,Yes,Yes,No Information Available,Poor Website,3.0
36,F,City,Silver Membership,2016-01-01,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,16:03:03,17.0,34.76,15812.47,29.0,760.58,No,Yes,No,Not Applicable,Too many ads,3.0
37,F,Town,Gold Membership,2017-05-11,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,04:25:33,16.0,352.11,22783.7,18.0,691.06,No,Yes,No,Not Applicable,Poor Product Quality,4.0
56,M,Town,Basic Membership,2016-05-09,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,09:18:12,10.0,191.37,40084.67,23.0,629.64,Yes,No,No,Not Applicable,Too many ads,4.0
44,M,Town,Silver Membership,2015-08-31,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19:47:45,14.0,66.46,7244.69,17.224450184560855,756.91,Yes,No,Yes,Unsolved,Too many ads,3.0
39,M,City,Gold Membership,2015-05-30,No,Credit/Debit Card Offers,Both,Mobile_Data,00:15:30,13.0,304.6,49893.51,19.0,674.7,Yes,No,No,Not Applicable,Poor Website,4.0
41,M,City,No Membership,2017-12-14,No,Gift Vouchers/Coupons,Both,Wi-Fi,07:28:35,9.0,254.47,13187.61,8.0,503.61,Yes,No,No,Not Applicable,No reason specified,5.0
38,F,City,Basic Membership,2015-05-29,Yes,Without Offers,Both,Wi-Fi,14:24:01,10.0,608.57,13390.47,12.0,620.74,Yes,Yes,No,Not Applicable,Poor Product Quality,5.0
35,M,Town,No Membership,2016-06-10,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,11:16:01,1.0,783.63,44071.49,22.0,1036.7733243324817,No,Yes,No,Not Applicable,No reason specified,5.0
26,M,Town,No Membership,2017-05-07,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,04:17:06,5.0,578.04,13305.31,20.0,520.66,No,Yes,Yes,Unsolved,Poor Product Quality,5.0
14,F,Town,Gold Membership,2016-11-09,No,Without Offers,Desktop,Fiber_Optic,23:47:43,13.0,31.41,47540.2,28.0,1336.397147720952,Yes,No,Yes,No Information Available,Too many ads,3.0
18,M,Town,Basic Membership,2017-01-18,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,00:56:59,5.0,123.15,18276.27,26.0,507.66,Yes,No,Yes,No Information Available,Poor Product Quality,5.0
42,F,Town,Platinum Membership,2016-06-05,No,Without Offers,Smartphone,Wi-Fi,05:27:04,4.0,449.2,17625.72,7.0,765.0833162684751,Yes,No,Yes,Solved,No reason specified,3.0
45,F,City,Gold Membership,2016-12-26,No,Without Offers,Desktop,Wi-Fi,06:08:25,12.0,189.42,17157.82,19.0,768.99,Yes,No,No,Not Applicable,Poor Website,3.0
47,M,City,Basic Membership,2015-03-05,Yes,Without Offers,Desktop,Wi-Fi,04:34:07,18.0,66.4,18073.53,7.0,687.21,No,Yes,Yes,Solved,Poor Website,4.0
39,M,Village,No Membership,2016-11-07,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,10:53:33,20.0,230.19,23352.85,18.0,633.81,Yes,No,Yes,Solved,Too many ads,4.0
51,F,Village,Basic Membership,2017-03-09,Yes,Without Offers,Desktop,Mobile_Data,23:29:48,13.0,79.53,7753.42,11.0,612.08,Yes,No,Yes,Unsolved,No reason specified,5.0
56,M,City,Platinum Membership,2016-11-07,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:19:34,20.0,33.95,22335.87,5.0,784.45,No,Yes,No,Not Applicable,Too many ads,3.0
58,F,City,Platinum Membership,2017-02-10,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,05:55:48,9.0,170.96,33289.16,22.0,769.36,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0
24,M,Town,Basic Membership,2016-12-12,No,Without Offers,Smartphone,Fiber_Optic,06:09:25,5.0,31.9,37739.68,7.0,632.7,Yes,No,Yes,Unsolved,Poor Customer Service,5.0
30,F,City,No Membership,2015-09-16,No,Without Offers,Desktop,Fiber_Optic,18:54:11,22.0,366.91,13650.16,7.0,669.55,Yes,No,No,Not Applicable,Poor Customer Service,5.0
62,F,Village,Basic Membership,2015-12-16,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:27:19,19.0,1039.0185230835973,7367.47,12.0,620.79,No,Yes,Yes,No Information Available,Poor Website,5.0
60,F,Town,Silver Membership,2017-11-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,21:46:09,7.0,69.0,2133.14,20.0,791.92,No,Yes,No,Not Applicable,Poor Customer Service,3.0
39,F,Town,No Membership,2015-07-20,No,Without Offers,Both,Mobile_Data,23:33:00,3.0,364.97,18525.89,29.0,873.7902467429035,No,Yes,No,Not Applicable,Poor Website,4.0
45,F,Town,Basic Membership,2017-11-01,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:22:26,19.0,295.51,5863.79,23.0,548.9,Yes,No,Yes,Solved,Poor Product Quality,5.0
28,F,City,Premium Membership,2015-03-26,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,20:50:45,11.0,109.26,48565.74,8.0,730.2,No,Yes,Yes,Solved in Follow-up,Poor Website,3.0
19,F,Town,Basic Membership,2017-07-22,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18:50:27,9.0,32.46,31484.46,17.726367392837354,683.69,No,Yes,No,Not Applicable,Poor Customer Service,5.0
10,F,Town,Premium Membership,2016-10-04,Yes,Without Offers,Smartphone,Mobile_Data,09:40:28,23.0,228.23,11651.46,11.0,732.2,No,Yes,No,Not Applicable,Too many ads,3.0
12,F,Town,Silver Membership,2015-02-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,10:38:49,7.0,787.44,26490.33,17.331625079380874,773.38,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
38,M,Town,Basic Membership,2017-02-02,No,Without Offers,Desktop,Mobile_Data,19:31:38,16.0,307.56,3200.59,19.0,523.01,Yes,No,Yes,Unsolved,Poor Product Quality,5.0
60,M,Village,No Membership,2015-10-30,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:24:59,11.0,141.87,44981.06,28.0,620.98,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
21,M,City,Gold Membership,2017-07-22,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11:41:31,10.0,115.82,30320.78,23.0,790.78,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0
64,M,Town,Premium Membership,2017-06-29,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:02:31,20.0,388.22,18538.24,13.0,729.88,Yes,Yes,No,Not Applicable,Poor Website,3.0
47,M,Town,Gold Membership,2017-08-15,No,Without Offers,Desktop,Wi-Fi,21:54:12,12.0,324.79,72562.91,17.0,786.64,Yes,No,No,Not Applicable,User Friendly Website,2.0
61,F,Town,Silver Membership,2016-12-17,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,13:54:02,24.0,43.07,27574.12,17.4758282059968,605.27,Yes,No,No,Not Applicable,Poor Customer Service,4.0
25,M,Town,Gold Membership,2016-03-08,Yes,Without Offers,Both,Mobile_Data,23:06:16,12.0,605.49,42837.92,26.0,735.14,Yes,Yes,No,Not Applicable,Poor Customer Service,3.0
14,M,Town,Gold Membership,2016-02-27,Yes,Without Offers,Desktop,Wi-Fi,10:43:25,16.0,82.26,41871.31,27.0,470.119753219153,No,Yes,Yes,Unsolved,No reason specified,3.0
56,F,City,No Membership,2016-02-13,No,Credit/Debit Card Offers,Desktop,Wi-Fi,02:30:23,7.0,90.23,46722.66,17.0,680.29,Yes,No,Yes,No Information Available,Poor Customer Service,4.0
60,M,Town,No Membership,2016-01-25,No,Without Offers,Smartphone,Mobile_Data,05:25:27,15.0,1284.0968671031706,14659.33,29.0,633.68,No,Yes,No,Not Applicable,Poor Website,4.0
43,F,Town,Gold Membership,2015-03-08,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,01:58:51,13.0,516.94,32453.39,17.0,616.24,Yes,No,No,Not Applicable,Poor Customer Service,4.0
30,F,Town,Gold Membership,2017-05-24,No,Without Offers,Smartphone,Wi-Fi,03:30:32,1.0,51.14,30416.2,29.0,737.34,Yes,No,Yes,Solved in Follow-up,Poor Customer Service,3.0
25,F,Town,Premium Membership,2017-12-10,No,Without Offers,Desktop,Wi-Fi,23:28:45,12.0,223.25,28010.04,14.88596991290884,430.7113388561352,No,Yes,Yes,Solved,User Friendly Website,2.0
35,F,City,Platinum Membership,2017-05-14,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:07:49,20.0,161.97,81312.78,14.0,768.78,No,Yes,No,Not Applicable,Products always in Stock,2.0
