age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,last_visit_time_of_day,last_visit_AMPM,joining_day_name,is_weekend
64,M,City,Platinum Membership,2015-02-19,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,22:43:44,9.0,48.65,10995.81,29.0,725.87,Yes,No,Yes,Solved,Poor Product Quality,3.0,0.0660133268945171,226.0187050359712,22,Night,PM,Thursday,0
16,F,City,No Membership,2017-03-12,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,14:32:23,17.0,30.9,7788.17,29.0,523.67,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.06723915887814466,252.04433656957931,14,Afternoon,PM,Sunday,1
59,M,Town,No Membership,2017-11-22,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,05:56:22,19.0,35.29,4501.72,19.0,696.95,Yes,No,No,Not Applicable,Too many ads,4.0,0.1548186026674249,127.56361575517144,5,Morning,AM,Wednesday,0
30,M,Town,Basic Membership,2016-12-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,11:02:28,23.0,30.91,19090.98,7.0,1071.0139033737814,Yes,No,Yes,Solved in Follow-up,Too many ads,5.0,0.056100519898600355,617.63118731802,11,Morning,AM,Thursday,0
56,M,Town,Gold Membership,2017-11-07,No,Credit/Debit Card Offers,Desktop,Mobile_Data,00:22:15,18.0,1440.67,11096.0,24.0,630.33,Yes,No,No,Not Applicable,Too many ads,4.0,0.056806957462148526,7.701971999139289,0,Night,AM,Tuesday,0
15,F,City,Platinum Membership,2015-07-06,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,04:30:17,11.0,43.56,34045.87,5.0,760.12,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.022326349715839248,781.5856290174472,4,Night,AM,Monday,0
52,F,City,Gold Membership,2017-12-23,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,19:59:40,14.0,801.89,20858.68,12.0,963.9121409595384,No,Yes,Yes,Solved,Poor Website,4.0,0.04621155993378001,26.011896893588897,19,Evening,PM,Saturday,1
41,F,City,Gold Membership,2015-05-31,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,17:24:52,19.0,110.39,48646.51,27.0,767.36,Yes,No,No,Not Applicable,Too many ads,3.0,0.01577420456267058,440.67859407555034,17,Evening,PM,Sunday,1
43,M,Town,Gold Membership,2017-10-26,Yes,Without Offers,Desktop,Fiber_Optic,09:04:02,7.0,593.9415438154947,15188.93,29.0,768.97,Yes,Yes,Yes,Solved,Poor Website,3.0,0.0506270026920922,25.57310590268859,9,Morning,AM,Thursday,0
42,F,Village,No Membership,2017-09-05,Yes,Without Offers,Smartphone,Mobile_Data,16:30:51,6.0,1165.85,38671.76,12.0,582.44,Yes,Yes,Yes,No Information Available,Poor Product Quality,5.0,0.0150611195352888,33.17044216665953,16,Afternoon,PM,Tuesday,0
23,F,City,Premium Membership,2015-10-09,Yes,Without Offers,Both,Fiber_Optic,11:49:42,9.0,511.58,5141.23,21.0,716.01,No,Yes,No,Not Applicable,Poor Website,3.0,0.13926822958708326,10.049708745455256,11,Morning,AM,Friday,0
13,M,Village,No Membership,2016-05-27,Yes,Without Offers,Smartphone,Fiber_Optic,08:09:45,22.0,71.5,13384.26,17.6916190654271,684.09,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0,0.051111529513025,187.19244755244756,8,Morning,AM,Friday,0
24,M,Town,Gold Membership,2015-02-18,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,00:53:59,12.0,128.36,29834.73,28.0,684.78,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,4.0,0.02295244501961305,232.4301184169523,0,Night,AM,Wednesday,0
27,M,Town,Gold Membership,2016-07-11,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,13:45:00,25.0,533.42,27818.61,16.59863160998139,798.08,Yes,No,No,Not Applicable,Poor Website,3.0,0.028688708745692182,52.151419144389045,13,Afternoon,PM,Monday,0
47,F,Village,Gold Membership,2016-06-10,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,12:28:46,11.0,30.23,10793.04,24.0,1622.9634795437437,No,Yes,No,Not Applicable,Too many ads,3.0,0.15037130220435982,357.03076414158124,12,Afternoon,PM,Friday,0
45,F,Town,No Membership,2016-08-31,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,04:44:18,18.0,334.62,23582.89,8.0,563.22,Yes,No,Yes,Solved,Poor Customer Service,5.0,0.023882569099885554,70.47663020739944,4,Night,AM,Wednesday,0
16,M,Town,Platinum Membership,2016-11-07,Yes,Without Offers,Desktop,Wi-Fi,20:33:00,17.0,30.27,85029.3,19.0,773.32,No,Yes,No,Not Applicable,User Friendly Website,2.0,0.009094747340034553,2809.0287413280475,20,Evening,PM,Monday,0
22,F,Town,Platinum Membership,2017-03-22,No,Without Offers,Smartphone,Fiber_Optic,08:53:32,12.0,221.71,43679.83,21.0,778.0,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.01781142463237609,197.013350773533,8,Morning,AM,Wednesday,0
22,M,Town,No Membership,2016-04-21,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,03:53:47,17.0,52.81,5123.15,16.940234361640933,699.45,Yes,No,Yes,Solved,Poor Website,5.0,0.13652733181733895,97.01098276841506,3,Night,AM,Thursday,0
57,F,Town,Premium Membership,2015-11-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,05:58:51,3.0,293.3,20179.57,12.0,286.20553173637484,No,Yes,No,Not Applicable,Products always in Stock,2.0,0.01418293510398759,68.8018070235254,5,Morning,AM,Friday,0
52,M,City,Silver Membership,2017-11-15,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,05:23:48,11.0,1219.6595173392298,46550.53,15.0,762.95,No,Yes,Yes,No Information Available,Poor Website,3.0,0.016389716722881566,38.1668238866804,5,Morning,AM,Wednesday,0
48,M,Village,Premium Membership,2016-08-18,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,03:30:54,22.0,340.49,56869.14,10.746484163026006,767.64,Yes,No,No,Not Applicable,Products always in Stock,2.0,0.013498357808822149,167.0214690592969,3,Night,AM,Thursday,0
62,F,City,No Membership,2017-11-12,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,03:20:16,16.0,59.98,15526.32,29.0,635.559936051551,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,5.0,0.04093435766179951,258.85828609536514,3,Night,AM,Sunday,1
15,F,City,Basic Membership,2017-03-13,No,Gift Vouchers/Coupons,Both,Mobile_Data,00:51:29,3.0,363.45,18198.93,11.0,697.37,Yes,No,Yes,Solved,Poor Website,4.0,0.03831928580416541,50.072719768881555,0,Night,AM,Monday,0
39,F,City,Gold Membership,2017-10-09,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:03:19,7.0,153.0,5935.49,28.0,118.64948944896832,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0,0.019989838993742442,38.7940522875817,2,Night,AM,Monday,0
30,M,Town,Basic Membership,2017-06-27,No,Gift Vouchers/Coupons,Both,Wi-Fi,11:24:31,4.0,394.0379516069313,16069.3,15.0,564.01,No,Yes,No,Not Applicable,Poor Product Quality,5.0,0.03509860417068572,40.78109718738405,11,Morning,AM,Tuesday,0
32,M,Village,Platinum Membership,2016-09-09,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:34:04,15.0,317.68,11727.2,10.0,741.1567255150271,Yes,No,No,Not Applicable,Poor Customer Service,3.0,0.06319980263959232,36.915134726769075,19,Evening,PM,Friday,0
53,M,City,Basic Membership,2016-10-03,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:57:26,14.0,143.77,29474.34,17.0,690.47,Yes,No,Yes,No Information Available,Poor Product Quality,5.0,0.023426139482682226,205.0103637754747,15,Afternoon,PM,Monday,0
38,F,Village,Gold Membership,2017-11-12,Yes,Without Offers,Desktop,Mobile_Data,04:31:32,16.0,335.16,31609.72,26.0,712.19,Yes,Yes,No,Not Applicable,Poor Website,3.0,0.022530727890028763,94.31232844014798,4,Night,AM,Sunday,1
13,F,Village,Premium Membership,2016-08-02,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15:07:36,16.0,147.76,29374.03,5.0,807.77,No,Yes,Yes,Solved in Follow-up,Reasonable Price,1.0,0.027499461258805823,198.7955468327017,15,Afternoon,PM,Tuesday,0
20,M,Town,Basic Membership,2015-09-25,Yes,Without Offers,Desktop,Fiber_Optic,19:49:40,8.0,31.7,42608.27,20.0,712.76,No,Yes,Yes,Solved,Poor Customer Service,4.0,0.01672820792770981,1344.1094637223973,19,Evening,PM,Friday,0
62,M,City,Silver Membership,2015-03-05,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,21:54:24,3.0,276.7,41357.59,23.0,631.51,No,Yes,Yes,Unsolved,Poor Customer Service,4.0,0.015269506758009838,149.46725695699314,21,Night,PM,Thursday,0
46,M,Village,Premium Membership,2015-12-27,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,16:51:48,10.0,167.82,16657.6,16.28522092183213,726.01,Yes,No,No,Not Applicable,Too many ads,3.0,0.04358430986456633,99.25872959122869,16,Afternoon,PM,Sunday,1
40,M,Town,Silver Membership,2016-06-17,No,Credit/Debit Card Offers,Desktop,Wi-Fi,08:49:36,13.0,1077.635854876486,47408.25,27.0,713.8470281828028,No,Yes,Yes,Unsolved,Too many ads,3.0,0.015057443128206647,43.992829104070346,8,Morning,AM,Friday,0
52,F,City,Platinum Membership,2015-06-20,Yes,Credit/Debit Card Offers,Both,Fiber_Optic,22:12:13,10.0,840.86,11718.89,18.0,799.95,Yes,Yes,Yes,Unsolved,Quality Customer Care,2.0,0.06826158450160383,13.936790904550103,22,Night,PM,Saturday,1
27,M,Town,Basic Membership,2015-08-14,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,15:48:19,15.0,1619.034858895232,41148.81,17.650221012836298,608.73,Yes,Yes,Yes,Solved,Too many ads,5.0,0.01479338041610438,25.415641778138358,15,Afternoon,PM,Friday,0
30,M,City,Platinum Membership,2015-11-25,Yes,Without Offers,Smartphone,Fiber_Optic,05:06:11,8.0,84.02,46660.92,17.0,738.5756469921889,No,Yes,Yes,Unsolved,Poor Product Quality,3.0,0.015828570182332215,555.3549154963104,5,Morning,AM,Wednesday,0
46,M,Town,Basic Membership,2015-02-07,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,10:06:17,20.0,414.92,43734.65,9.0,562.74,Yes,Yes,No,Not Applicable,Poor Customer Service,5.0,0.012867143100493545,105.40501783476333,10,Morning,AM,Saturday,1
10,M,Town,Basic Membership,2015-09-02,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,03:20:24,14.0,238.89,18836.24,24.0,693.96,Yes,No,Yes,No Information Available,Poor Product Quality,5.0,0.036841747609926395,78.84901000460464,3,Night,AM,Wednesday,0
11,M,Town,Basic Membership,2017-02-06,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:04:17,6.0,122.91,34817.12,29.0,509.84,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.014643370847445164,283.27328939874707,16,Afternoon,PM,Monday,0
29,M,Village,Premium Membership,2016-11-16,No,Without Offers,Desktop,Fiber_Optic,20:07:09,17.0,146.29,26265.77,21.0,763.95,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.029085383752313374,179.54590197552807,20,Evening,PM,Wednesday,0
35,M,City,Platinum Membership,2016-04-30,No,Without Offers,Smartphone,Wi-Fi,09:04:36,20.0,98.36,42658.79,16.03176430593963,770.67,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.01806591326195609,433.7005896705978,9,Morning,AM,Saturday,1
38,F,Town,Silver Membership,2016-06-28,No,Credit/Debit Card Offers,Desktop,Wi-Fi,18:31:14,12.0,86.25,40743.23,6.0,763.83,No,Yes,No,Not Applicable,Poor Product Quality,3.0,0.01874740907875983,472.38527536231885,18,Evening,PM,Tuesday,0
20,F,City,Gold Membership,2016-05-08,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15:40:25,21.0,91.16,85876.71,9.0,763.52,Yes,No,Yes,Solved,Quality Customer Care,1.0,0.008890885549760813,942.0437691970163,15,Afternoon,PM,Sunday,1
48,M,Village,Basic Membership,2016-12-15,Yes,Without Offers,Smartphone,Wi-Fi,12:46:08,6.0,164.05,23994.64,27.0,706.76,No,Yes,No,Not Applicable,Poor Website,4.0,0.029454911596923313,146.2641877476379,12,Afternoon,PM,Thursday,0
53,M,Village,Platinum Membership,2017-09-22,No,Credit/Debit Card Offers,Desktop,Wi-Fi,23:11:46,9.0,353.43,66155.21,13.0,781.2513520182429,Yes,No,Yes,No Information Available,Reasonable Price,2.0,0.011809369995473414,187.1805166511049,23,Night,PM,Friday,0
56,M,Town,Basic Membership,2015-01-14,No,Credit/Debit Card Offers,Desktop,Mobile_Data,04:33:09,20.0,30.97,6293.14,24.0,607.44,Yes,No,No,Not Applicable,Too many ads,5.0,0.0965241516953381,203.20116241524056,4,Night,AM,Wednesday,0
63,F,Town,Basic Membership,2015-02-16,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,16:10:54,7.0,48.67,38838.76,6.0,659.35,Yes,No,No,Not Applicable,Too many ads,5.0,0.01697659760507287,798.0020546537909,16,Afternoon,PM,Monday,0
59,M,Village,Gold Membership,2017-04-12,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,00:45:50,8.0,34.53,1568.94,17.5090355920183,127.72250122590742,Yes,No,Yes,Solved in Follow-up,Too many ads,4.0,0.08140687421182927,45.4370112945265,0,Night,AM,Wednesday,0
43,F,City,No Membership,2015-12-04,Yes,Without Offers,Desktop,Wi-Fi,00:01:55,9.0,679.295098947751,25927.2,29.0,653.91,Yes,Yes,Yes,No Information Available,Poor Customer Service,5.0,0.02522100342497454,38.167800769006035,0,Night,AM,Friday,0
56,F,City,Platinum Membership,2015-12-30,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,05:40:49,9.0,33.81,42770.68,11.0,779.06,Yes,No,Yes,No Information Available,Poor Customer Service,3.0,0.018214814447654326,1265.030464359657,5,Morning,AM,Wednesday,0
41,M,Town,Basic Membership,2017-01-20,No,Without Offers,Desktop,Wi-Fi,03:17:14,5.0,38.23,27648.58,23.0,656.99,Yes,No,No,Not Applicable,Poor Website,5.0,0.023762160660692158,723.2168454093645,3,Night,AM,Friday,0
40,M,City,Gold Membership,2016-08-22,No,Credit/Debit Card Offers,Desktop,Mobile_Data,17:23:41,11.0,133.07,19316.11,6.0,755.2,Yes,No,Yes,Unsolved,Poor Customer Service,3.0,0.03909689890977014,145.15751108439167,17,Evening,PM,Monday,0
26,M,Town,Premium Membership,2015-11-17,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,12:40:08,11.0,330.08828732412417,24618.63,20.0,750.79,No,Yes,Yes,Solved in Follow-up,Poor Customer Service,3.0,0.030496822934501226,74.58195563245232,12,Afternoon,PM,Tuesday,0
13,M,Town,Silver Membership,2016-01-05,Yes,Without Offers,Desktop,Mobile_Data,06:04:31,11.0,1002.92,43543.25,15.0,619.03,Yes,Yes,Yes,Unsolved,Poor Product Quality,4.0,0.014216439976345358,43.41647389622303,6,Morning,AM,Tuesday,0
18,M,City,Platinum Membership,2017-02-15,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:42:09,5.0,59.39,32534.5,20.0,783.61,No,Yes,Yes,Unsolved,Too many ads,3.0,0.024085509228664956,547.8110793062805,15,Afternoon,PM,Wednesday,0
14,F,City,Premium Membership,2016-02-22,Yes,Without Offers,Both,Mobile_Data,09:14:55,11.0,497.89,13431.52,11.0,1180.2666473478034,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,3.0,0.08787290249709663,26.976882443913315,9,Morning,AM,Monday,0
11,F,City,Basic Membership,2016-07-06,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,15:55:19,13.0,223.76,41880.23,25.0,712.7,Yes,No,No,Not Applicable,Too many ads,4.0,0.017017576073483837,187.1658473364319,15,Afternoon,PM,Wednesday,0
21,M,City,Silver Membership,2016-09-08,Yes,Credit/Debit Card Offers,Both,Wi-Fi,03:56:59,6.0,215.31,8444.36,5.0,634.7,Yes,No,No,Not Applicable,Too many ads,4.0,0.07516259373120047,39.21954391342715,3,Night,AM,Thursday,0
24,M,City,Gold Membership,2015-11-04,No,Credit/Debit Card Offers,Both,Wi-Fi,12:27:23,3.0,368.77,46881.48,21.0,659.35,Yes,No,Yes,No Information Available,Poor Website,4.0,0.014064189099832172,127.12932179949564,12,Afternoon,PM,Wednesday,0
15,M,Town,Gold Membership,2017-02-16,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,22:08:33,7.0,511.69,48612.9,10.0,731.43,Yes,Yes,Yes,No Information Available,Reasonable Price,2.0,0.015046006306967901,95.00459262444058,22,Night,PM,Thursday,0
39,M,Town,Platinum Membership,2017-07-06,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:01:33,12.0,105.67,95903.79,18.0,714.29,No,Yes,No,Not Applicable,Quality Customer Care,2.0,0.0074479851109116755,907.5782151982587,19,Evening,PM,Thursday,0
34,M,City,Premium Membership,2015-06-18,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,09:29:39,9.0,529.07,1175.36,14.0,1128.4877796237536,Yes,Yes,No,Not Applicable,Reasonable Price,1.0,0.9601209668729187,2.2215585839302925,9,Morning,AM,Thursday,0
30,M,City,Premium Membership,2017-12-17,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17:43:46,8.0,1539.831340395277,89305.1,3.0,754.56,Yes,No,No,Not Applicable,User Friendly Website,1.0,0.008449237501553662,57.99667642631254,17,Evening,PM,Sunday,1
56,F,Town,No Membership,2016-09-12,No,Gift Vouchers/Coupons,Both,Mobile_Data,19:16:38,14.0,437.81,29483.31,11.0,631.9869217407061,No,Yes,Yes,Solved,Poor Customer Service,4.0,0.02143541284003411,67.34270573993285,19,Evening,PM,Monday,0
34,M,City,No Membership,2016-11-05,No,Without Offers,Desktop,Fiber_Optic,04:48:54,15.0,52.35,19363.1,5.0,622.1087841616345,Yes,No,Yes,No Information Available,Poor Customer Service,4.0,0.032128573635504365,369.87774594078314,4,Night,AM,Saturday,1
15,F,City,Platinum Membership,2016-08-03,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,18:54:23,9.0,57.47,23355.6,16.220621706263774,327.27930863512995,No,Yes,No,Not Applicable,Too many ads,3.0,0.014012883789546402,406.3963807203758,18,Evening,PM,Wednesday,0
55,M,Town,Platinum Membership,2016-10-30,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,18:19:39,3.0,617.67,15208.22,19.0,781.45,Yes,Yes,Yes,No Information Available,User Friendly Website,1.0,0.05138339661051721,24.621917852575,18,Evening,PM,Sunday,1
40,M,Town,Gold Membership,2015-01-07,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,19:18:24,5.0,300.04,24978.19,21.0,663.2,No,Yes,No,Not Applicable,Too many ads,4.0,0.02655116323480605,83.24953339554725,19,Evening,PM,Wednesday,0
17,M,Village,No Membership,2015-10-27,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,07:18:20,14.0,153.43,48192.06,27.0,636.74,Yes,No,Yes,No Information Available,Poor Product Quality,5.0,0.01321254995117453,314.0980251580525,7,Morning,AM,Tuesday,0
28,F,Town,Basic Membership,2017-10-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,13:29:36,16.0,1202.216595657498,29229.02,26.0,665.7,No,Yes,No,Not Applicable,Poor Website,4.0,0.022775310290936886,24.312607316832548,13,Afternoon,PM,Thursday,0
23,M,Village,Gold Membership,2017-02-28,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,17:16:20,16.0,195.72,95217.2,10.70257986373496,742.51,No,Yes,Yes,Solved,Reasonable Price,2.0,0.007798065895657507,486.4970365828735,17,Evening,PM,Tuesday,0
27,F,Town,Silver Membership,2016-07-18,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:10:30,7.0,376.24,7293.96,16.0,792.26,No,Yes,Yes,Solved,Products always in Stock,2.0,0.10861863788668981,19.386455453965553,23,Night,PM,Monday,0
17,F,Town,Silver Membership,2017-03-20,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:49:33,14.0,312.2371052436987,43297.86,7.0,680.61,No,Yes,Yes,Solved in Follow-up,Poor Product Quality,4.0,0.01571925263742827,138.66980981074093,23,Night,PM,Monday,0
25,M,Village,Silver Membership,2017-08-09,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,00:29:45,2.0,192.01,39349.52,16.963177185180445,768.24,Yes,No,No,Not Applicable,Too many ads,3.0,0.019523491010817923,204.93474298213633,0,Night,AM,Wednesday,0
10,M,City,Premium Membership,2015-02-06,Yes,Without Offers,Smartphone,Mobile_Data,18:54:17,18.0,32.81,10239.79,13.0,758.0200169426433,Yes,No,Yes,No Information Available,Too many ads,3.0,0.07402691040955364,312.09356903383116,18,Evening,PM,Friday,0
52,M,City,Gold Membership,2015-02-03,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:33:41,6.0,34.56,41307.61,29.0,627.81,No,Yes,Yes,No Information Available,Too many ads,4.0,0.01519841017187874,1195.2433449074074,6,Morning,AM,Tuesday,0
28,M,Town,No Membership,2015-09-05,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,18:57:14,18.0,91.65,12878.31,16.523913909643753,719.52,Yes,Yes,Yes,No Information Available,Poor Website,4.0,0.055870684895766604,140.51620294599016,18,Evening,PM,Saturday,1
57,M,Town,No Membership,2015-11-11,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,16:07:04,14.0,126.34,30329.29,8.0,503.06,No,Yes,No,Not Applicable,Poor Customer Service,5.0,0.016586606544366847,240.06086750039574,16,Afternoon,PM,Wednesday,0
31,M,Town,Silver Membership,2016-04-24,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:43:49,1.0,243.38,39323.16,17.28998874789058,662.46,Yes,No,No,Not Applicable,Poor Product Quality,4.0,0.016846560652806132,161.57104117018656,10,Morning,AM,Sunday,1
59,F,Town,Gold Membership,2015-10-03,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,04:29:16,10.0,80.61,25560.26,20.0,736.39,Yes,No,No,Not Applicable,Poor Product Quality,3.0,0.028809957332202412,317.0854732663441,4,Night,AM,Saturday,1
33,F,Village,Silver Membership,2015-03-25,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,04:53:16,8.0,209.4,42876.58,15.0,762.61,Yes,No,Yes,Unsolved,Poor Product Quality,3.0,0.017786166713856376,204.75921680993315,4,Night,AM,Wednesday,0
58,F,City,Silver Membership,2017-11-04,No,Credit/Debit Card Offers,Desktop,Mobile_Data,21:02:23,13.0,488.2,40182.84,27.0,605.13,Yes,Yes,No,Not Applicable,Poor Product Quality,4.0,0.015059413421251461,82.30815239655878,21,Night,PM,Saturday,1
36,F,Town,Silver Membership,2015-05-27,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,09:56:27,15.0,242.29,13492.33,18.0,701.4233441302308,No,Yes,No,Not Applicable,Poor Customer Service,4.0,0.05198682096644767,55.68669775888398,9,Morning,AM,Wednesday,0
39,M,Town,Platinum Membership,2015-09-04,Yes,Without Offers,Desktop,Mobile_Data,11:20:23,8.0,168.43,28926.91,16.418257138096905,734.2473796224203,Yes,No,Yes,No Information Available,Too many ads,3.0,0.02538284869080107,171.74440420352667,11,Morning,AM,Friday,0
62,F,City,No Membership,2016-05-15,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:34:16,1.0,75.93,29213.18,21.0,614.06,Yes,No,Yes,No Information Available,Too many ads,5.0,0.021019964276398528,384.738311602792,12,Afternoon,PM,Sunday,1
29,F,Town,No Membership,2015-11-08,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,03:07:17,15.0,34.24,44901.65,17.725404508882324,622.25,Yes,No,Yes,No Information Available,Too many ads,5.0,0.01385806534949161,1311.379964953271,3,Night,AM,Sunday,1
10,F,Town,Silver Membership,2017-05-08,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:58:28,20.0,173.88,69973.38,11.03500903170564,1011.5119361498568,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,2.0,0.01445566780038147,402.4233954451346,21,Night,PM,Monday,0
56,F,Village,Silver Membership,2016-01-02,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,23:10:57,18.0,84.03,26890.33,15.0,663.34,No,Yes,Yes,Solved,Poor Product Quality,4.0,0.024668347320393615,320.00868737355705,23,Night,PM,Saturday,1
