age,gender,membership_category,joining_date,joined_through_referral,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,feedback,churn_risk_score,log_avg_time_spent,points_per_transaction,transaction_value_per_time_unit,last_visit_hour,region_category_Town,region_category_Village,preferred_offer_types_Gift Vouchers/Coupons,preferred_offer_types_Without Offers,medium_of_operation_Desktop,medium_of_operation_Smartphone,internet_option_Mobile_Data,internet_option_Wi-Fi,last_visit_time_of_day_Evening,last_visit_time_of_day_Morning,last_visit_time_of_day_Night,complaint_status_Not Applicable,complaint_status_Solved,complaint_status_Solved in Follow-up,complaint_status_Unsolved
38,1.0,0,2016-05-21,1.0,1900-01-01 03:38:13,14.0,3.447126313550555,34635.18,557.01,0.0,1.0,1.0,0,5.0,3.447126313550555,0.01608220312410676,10047.551742983742,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
21,1.0,3,2016-02-19,1.0,1900-01-01 20:39:52,19.0,5.624883557049784,44328.34,754.66,0.0,1.0,0.0,1,3.0,5.624883557049784,0.01702432349147295,7880.7569170818415,20,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
53,1.0,1,2017-09-15,1.0,1900-01-01 08:47:36,13.0,5.024406698180174,10975.57,271.45675042944924,0.0,1.0,0.0,0,4.0,5.024406698180174,0.024732815737993494,2184.4509529802435,8,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
22,1.0,2,2016-01-13,0.0,1900-01-01 05:56:52,10.0,5.118891612866108,11015.63,772.78,0.0,1.0,0.0,0,3.0,5.118891612866108,0.07015304617166698,2151.956093837326,5,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
56,0.0,3,2015-12-08,0.0,1900-01-01 11:29:00,24.0,6.203668478383806,56767.63,704.09,0.0,1.0,0.0,2,2.0,6.203668478383806,0.012403019114942794,9150.655003213395,11,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0
38,0.0,5,2016-06-27,1.0,1900-01-01 14:14:01,14.0,4.421487703554795,24071.38,393.49185048670273,1.0,0.0,1.0,0,3.0,4.421487703554795,0.016346875438246693,5444.181147591354,14,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
29,1.0,3,2017-09-12,1.0,1900-01-01 07:10:13,18.0,5.3846326679999565,34482.67,664.51,1.0,1.0,0.0,0,4.0,5.3846326679999565,0.019270839526057584,6403.903873503796,7,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0
41,0.0,2,2015-11-17,1.0,1900-01-01 04:23:32,13.0,4.963683439200464,27955.08,779.24,0.0,1.0,1.0,0,3.0,4.963683439200464,0.02787471901350309,5631.922410528043,4,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
21,0.0,3,2017-07-31,1.0,1900-01-01 12:18:28,5.0,5.872990647860296,9236.54,386.2593076094362,0.0,1.0,0.0,0,4.0,5.872990647860296,0.04181861472038622,1572.7149171206574,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
22,1.0,0,2015-05-10,1.0,1900-01-01 15:25:20,17.0,5.164728829433656,35354.31,601.38,1.0,0.0,0.0,0,4.0,5.164728829433656,0.017010090141767725,6845.337125642822,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
41,0.0,0,2016-05-27,0.0,1900-01-01 17:48:27,13.0,5.493925267667725,8357.34,193.8387438430053,1.0,0.0,1.0,1,4.0,5.493925267667725,0.023193832468585134,1521.1965203064817,17,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0
24,0.0,1,2015-12-11,0.0,1900-01-01 13:48:26,11.0,5.676548301702432,28776.54,520.96,1.0,0.0,1.0,0,5.0,5.676548301702432,0.01810363580889155,5069.372877769707,13,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
25,0.0,5,2016-06-23,0.0,1900-01-01 09:34:28,24.0,5.308812103640678,64514.11,785.9,0.0,1.0,0.0,2,1.0,5.308812103640678,0.012181831230408354,12152.268481259207,9,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0
62,1.0,2,2016-11-03,1.0,1900-01-01 14:26:03,12.0,5.183411438046679,40197.13,758.91,1.0,0.0,1.0,1,3.0,5.183411438046679,0.018879706088469502,7754.956456851883,14,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
63,1.0,1,2015-05-03,0.0,1900-01-01 13:24:06,9.0,5.743579944530267,1522.36,626.91,1.0,0.0,0.0,0,5.0,5.743579944530267,0.4118014135946819,265.0542022053294,13,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
21,1.0,0,2015-01-06,0.0,1900-01-01 05:26:23,12.0,4.56611745872439,43567.96,1082.8918655359682,1.0,0.0,0.0,0,4.0,4.56611745872439,0.024855234569990614,9541.576710155707,5,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
17,1.0,1,2017-03-30,1.0,1900-01-01 11:43:09,12.0,3.5354368568703585,17812.99,972.6446103947624,0.0,1.0,0.0,1,4.0,3.5354368568703585,0.054603107641937834,5038.412711397829,11,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0
48,0.0,5,2016-05-06,0.0,1900-01-01 05:24:57,12.0,3.4445761049641,24103.55,175.09055022045914,0.0,1.0,0.0,0,3.0,3.4445761049641,0.007264098036200441,6997.537364688655,5,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0
32,0.0,0,2015-07-30,1.0,1900-01-01 08:24:18,2.0,5.697764402330638,24005.6,620.33,0.0,1.0,1.0,0,5.0,5.697764402330638,0.02584105375412404,4213.161216385262,8,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
29,0.0,1,2017-12-05,1.0,1900-01-01 08:17:35,14.0,3.728100167267218,6047.75,710.51,0.0,1.0,1.0,0,4.0,3.728100167267218,0.11748336158075318,1622.2069495608907,8,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
53,0.0,4,2017-03-30,1.0,1900-01-01 01:19:52,24.0,5.272281351997195,31634.2,798.75,1.0,0.0,0.0,0,3.0,5.272281351997195,0.0252495716661082,6000.097090421139,1,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0
54,1.0,2,2015-09-12,1.0,1900-01-01 03:45:56,13.0,6.26448338791584,19033.68,670.09,0.0,1.0,1.0,0,4.0,6.26448338791584,0.03520548837639385,3038.347908578684,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
18,1.0,3,2017-08-15,1.0,1900-01-01 20:03:58,14.0,4.651099117876491,39824.14,795.58,1.0,0.0,1.0,2,2.0,4.651099117876491,0.019977330332808192,8562.307315046457,20,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
55,1.0,5,2015-06-08,0.0,1900-01-01 19:54:38,15.0,5.510238177839766,44160.99,1166.444170074698,0.0,1.0,1.0,0,3.0,5.510238177839766,0.02641345155701215,8014.352297437871,19,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0
59,1.0,5,2016-10-12,0.0,1900-01-01 05:01:07,14.0,5.41827581206142,10863.2,797.66,0.0,1.0,0.0,1,3.0,5.41827581206142,0.07342771927240592,2004.918239085917,5,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
20,0.0,4,2017-10-20,1.0,1900-01-01 09:06:10,6.0,6.392302298830656,24108.35,785.0738371019219,0.0,1.0,1.0,2,1.0,6.392302298830656,0.03256439520340139,3771.4658777026452,9,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
13,1.0,0,2016-04-23,1.0,1900-01-01 12:40:15,1.0,5.749902410269755,34655.25,517.33,1.0,0.0,0.0,0,5.0,5.749902410269755,0.014927896927593944,6027.10229274555,12,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
14,1.0,1,2016-01-09,0.0,1900-01-01 07:10:27,2.0,6.094652704904151,4775.35,217.67150376162024,1.0,0.0,0.0,0,5.0,6.094652704904151,0.04558231412600547,783.5311101742427,7,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0
50,1.0,1,2017-12-03,1.0,1900-01-01 08:13:23,11.0,5.164728829433656,15207.93,567.71,1.0,0.0,1.0,0,5.0,5.164728829433656,0.037329866720848925,2944.574730299566,8,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
14,1.0,2,2016-10-24,0.0,1900-01-01 14:11:30,12.0,4.933322190993586,41610.7,796.1,0.0,1.0,0.0,0,3.0,4.933322190993586,0.019132098234348378,8434.620401636383,14,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0
12,0.0,0,2015-10-01,0.0,1900-01-01 23:34:58,18.0,5.164728829433656,23265.75,1019.4362946190324,1.0,0.0,1.0,0,5.0,5.164728829433656,0.04381703983834746,4504.737957859295,23,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
59,0.0,0,2017-09-28,1.0,1900-01-01 12:04:35,19.0,5.462262778136282,1137.54,510.27,1.0,1.0,0.0,0,5.0,5.462262778136282,0.44857323698507306,208.2543528577963,12,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
41,0.0,1,2015-04-21,1.0,1900-01-01 08:18:26,14.0,5.645588230411475,48141.8,701.96,0.0,1.0,0.0,1,4.0,5.645588230411475,0.01458109169162765,8527.331083175937,8,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
44,0.0,5,2016-06-15,1.0,1900-01-01 07:24:33,2.0,6.626969373218198,64056.04,823.85,0.0,1.0,0.0,2,1.0,6.626969373218198,0.012861394491448425,9665.962884764778,7,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0
15,1.0,5,2015-07-03,1.0,1900-01-01 20:18:34,13.0,6.026252372593646,43253.09,1172.6744214486753,0.0,1.0,1.0,0,3.0,6.026252372593646,0.0271119224418111,7177.444176866467,20,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0
11,0.0,5,2016-01-27,0.0,1900-01-01 16:52:03,1.0,5.164728829433656,46588.85,346.1899998309308,0.0,1.0,1.0,0,3.0,5.164728829433656,0.0074307479113764514,9020.580080505166,16,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1
29,0.0,5,2017-03-28,0.0,1900-01-01 21:54:48,3.0,5.240688253711401,69379.91,822.44,0.0,1.0,0.0,2,1.0,5.240688253711401,0.01185415201605191,13238.70198744714,21,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0
60,1.0,1,2017-05-22,0.0,1900-01-01 04:01:15,19.0,5.9774670374641286,10784.6,201.80973325623503,1.0,0.0,1.0,0,5.0,5.9774670374641286,0.018712769435698592,1804.2090290765104,4,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
42,0.0,2,2015-05-01,0.0,1900-01-01 08:01:02,14.0,5.051073214869631,45663.83,783.67,0.0,1.0,1.0,1,3.0,5.051073214869631,0.01716172296541924,9040.421323843073,8,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
50,1.0,3,2017-04-06,0.0,1900-01-01 01:57:33,18.0,3.569250966658405,5561.18,771.6177470286004,0.0,1.0,0.0,2,2.0,3.569250966658405,0.13875072323294704,1558.0804073316463,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
16,0.0,4,2017-09-05,0.0,1900-01-01 06:56:46,18.0,7.476253845409768,37313.36,502.0753817875088,1.0,0.0,1.0,0,3.0,7.476253845409768,0.013455646497327198,4990.916677195152,6,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1
37,0.0,3,2016-02-16,1.0,1900-01-01 12:56:00,5.0,7.114761318252113,16228.88,191.0889059486243,0.0,1.0,0.0,0,3.0,7.114761318252113,0.011774620673060884,2281.015381129743,12,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
26,0.0,3,2016-04-17,0.0,1900-01-01 08:08:41,6.0,5.020651629371744,25099.14,670.14,0.0,1.0,1.0,0,4.0,5.020651629371744,0.02669971959198602,4999.179758492975,8,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
16,1.0,5,2016-06-16,1.0,1900-01-01 23:14:22,4.0,4.751691838650858,6267.44,767.36,0.0,1.0,1.0,2,2.0,4.751691838650858,0.12243595471197172,1318.991258864865,23,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0
60,0.0,1,2015-02-14,1.0,1900-01-01 19:50:22,13.0,4.318687394111793,4560.02,648.19,1.0,0.0,0.0,1,5.0,4.318687394111793,0.14214630637584924,1055.8810082473778,19,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
27,0.0,3,2015-12-04,1.0,1900-01-01 04:00:25,12.0,5.164728829433656,46156.49,713.08,1.0,0.0,0.0,0,3.0,5.164728829433656,0.01544918168604242,8936.866101653848,4,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0
21,1.0,4,2016-04-16,0.0,1900-01-01 23:15:22,10.0,5.164728829433656,33215.54,702.4,0.0,1.0,1.0,0,3.0,5.164728829433656,0.021146728308496565,6431.2263231915485,23,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
20,0.0,3,2017-02-23,1.0,1900-01-01 12:52:34,5.0,5.180771802692993,17395.83,641.18,1.0,0.0,0.0,0,4.0,5.180771802692993,0.036858258559666304,3357.768043548561,12,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
22,1.0,1,2017-02-25,1.0,1900-01-01 00:39:33,21.0,3.480008562086445,32306.56,270.380763422059,1.0,0.0,1.0,1,4.0,3.480008562086445,0.008369221712929479,9283.471412102086,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
49,0.0,0,2015-02-05,0.0,1900-01-01 22:07:13,7.0,4.697567035254059,23195.93,697.28,1.0,0.0,0.0,0,4.0,4.697567035254059,0.030060445948922935,4937.860348967962,22,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0
57,1.0,2,2016-09-26,0.0,1900-01-01 03:46:42,16.0,6.107735328773368,10562.39,761.37,1.0,1.0,0.0,2,2.0,6.107735328773368,0.07208311755199344,1729.3463831415352,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
59,1.0,3,2015-09-03,1.0,1900-01-01 00:56:42,9.0,5.028278729268851,17012.19,737.49,0.0,1.0,1.0,0,3.0,5.028278729268851,0.04335067971848422,3383.302898658861,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0
47,0.0,1,2017-03-22,1.0,1900-01-01 15:31:20,10.0,7.333049157835588,49396.42,545.72,1.0,0.0,0.0,0,5.0,7.333049157835588,0.0110477641901984,6736.1364879462735,15,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
60,0.0,2,2017-09-22,1.0,1900-01-01 21:45:47,16.0,3.751384659465333,15064.67,712.91,1.0,0.0,0.0,0,4.0,3.751384659465333,0.047323306783354696,4015.7625430358016,21,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0
40,1.0,5,2015-03-24,1.0,1900-01-01 06:19:37,15.0,4.869916227156815,13227.37,794.16,1.0,0.0,0.0,0,3.0,4.869916227156815,0.06003914610387401,2716.1391249891144,6,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
17,0.0,5,2017-10-30,1.0,1900-01-01 12:07:48,14.0,6.93924425607208,33730.75,772.08,1.0,0.0,0.0,2,2.0,6.93924425607208,0.022889499937001106,4860.867949774851,12,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
18,1.0,3,2017-10-06,0.0,1900-01-01 20:23:21,12.0,5.657005283097273,11201.27,746.89,0.0,1.0,0.0,0,3.0,5.657005283097273,0.06667904621529523,1980.0706273809915,20,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
58,1.0,1,2016-12-18,1.0,1900-01-01 11:50:40,13.0,6.3999750134021065,41125.25,515.48,1.0,0.0,1.0,0,5.0,6.3999750134021065,0.012534391888195209,6425.845400002365,11,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
64,0.0,3,2017-07-10,1.0,1900-01-01 16:59:20,15.0,4.030694535145645,45282.89,703.84,0.0,1.0,1.0,0,4.0,4.030694535145645,0.01554317756662616,11234.512961762743,16,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
12,0.0,4,2017-06-25,1.0,1900-01-01 05:44:18,15.0,5.074861266395527,38878.44,734.9,1.0,0.0,0.0,0,3.0,5.074861266395527,0.01890250740513251,7660.985780526335,5,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
58,0.0,2,2016-04-12,0.0,1900-01-01 01:45:51,12.0,5.520059936946618,47509.71,703.87,0.0,1.0,1.0,0,3.0,5.520059936946618,0.014815287232862503,8606.738068550694,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
42,1.0,3,2016-07-04,0.0,1900-01-01 08:47:36,10.0,4.97583678855356,44124.8,739.83,0.0,1.0,1.0,0,3.0,4.97583678855356,0.016766761549060847,8867.814977674692,8,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
61,0.0,1,2015-09-18,1.0,1900-01-01 13:30:37,12.0,4.556400021618662,28931.8,575.16,0.0,1.0,0.0,1,5.0,4.556400021618662,0.01987985538404109,6349.705878045793,13,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
24,1.0,1,2017-02-23,0.0,1900-01-01 22:12:21,6.0,5.413073603846225,5688.35,590.23,0.0,1.0,1.0,0,5.0,5.413073603846225,0.10376119612893017,1050.8539909670135,22,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1
45,1.0,0,2017-03-14,0.0,1900-01-01 16:11:40,14.0,3.5272424885128144,8897.28,650.38,0.0,1.0,1.0,0,4.0,3.5272424885128144,0.07309874478492302,2522.446366808012,16,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1
51,1.0,0,2015-10-08,1.0,1900-01-01 15:35:56,16.0,3.571783682237689,4432.47,597.09,1.0,0.0,0.0,1,5.0,3.571783682237689,0.1347081875342642,1240.9682092570342,15,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
11,1.0,3,2017-04-26,1.0,1900-01-01 18:03:38,4.0,6.452963362736921,44588.47,646.46,1.0,1.0,0.0,0,4.0,6.452963362736921,0.014498366954506401,6909.766489219383,18,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
41,0.0,2,2015-10-06,1.0,1900-01-01 11:22:14,14.0,6.249492500275694,39991.52,363.4536213555957,1.0,0.0,1.0,0,4.0,6.249492500275694,0.00908826724654616,6399.162811738039,11,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
54,1.0,1,2015-01-08,1.0,1900-01-01 22:11:05,5.0,6.1018648417184185,48857.95,685.95,1.0,0.0,0.0,1,4.0,6.1018648417184185,0.01403968033861429,8007.052150017884,22,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
30,1.0,0,2016-07-20,1.0,1900-01-01 06:57:47,9.0,3.506157817298642,44977.35,508.9,1.0,0.0,1.0,0,5.0,3.506157817298642,0.0113145838961166,12828.101969081727,6,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
34,1.0,1,2016-07-11,0.0,1900-01-01 09:20:26,7.0,4.122770036405805,27534.68,104.60573224459417,1.0,0.0,1.0,0,5.0,4.122770036405805,0.003799053856612612,6678.684417723307,9,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0
33,1.0,0,2016-01-25,1.0,1900-01-01 21:51:51,12.0,4.968771089997557,9854.95,1357.3665722414614,0.0,1.0,0.0,0,5.0,4.968771089997557,0.13773449608993057,1983.3777450200157,21,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0
46,1.0,0,2017-02-28,0.0,1900-01-01 06:35:10,5.0,4.81380905109942,6619.49,1652.7495017630838,0.0,1.0,0.0,0,5.0,4.81380905109942,0.24967928069429576,1375.1043985610902,6,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
14,1.0,1,2017-08-06,0.0,1900-01-01 14:12:17,6.0,5.494747264343823,49008.42,632.51,1.0,0.0,1.0,0,5.0,5.494747264343823,0.012906149596334671,8919.139979016403,14,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
47,1.0,1,2017-08-04,0.0,1900-01-01 11:53:03,24.0,5.580144834198022,7130.53,661.03,1.0,0.0,0.0,0,5.0,5.580144834198022,0.09270418888918495,1277.8395923167463,11,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
57,1.0,4,2015-09-20,1.0,1900-01-01 11:17:17,18.0,3.449987545831587,29143.64,777.02932224713,1.0,0.0,1.0,2,1.0,3.449987545831587,0.026662054645443398,8447.462378585253,11,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1
14,1.0,5,2015-03-15,1.0,1900-01-01 14:00:13,4.0,5.973122352860117,44596.77,966.3204186209869,0.0,1.0,1.0,2,1.0,5.973122352860117,0.02166794632483444,7466.240831086555,14,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
39,1.0,3,2015-12-18,0.0,1900-01-01 05:51:56,9.0,5.201255653704905,8248.57,746.06,0.0,1.0,1.0,0,3.0,5.201255653704905,0.0904471926649104,1585.8805160104873,5,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0
62,1.0,2,2017-08-21,1.0,1900-01-01 18:32:15,16.0,5.378790750697913,24584.62,640.08,1.0,0.0,0.0,0,4.0,5.378790750697913,0.026035789855608917,4570.659306055004,18,0,1,1,0,0,0,0,1,1,0,0,1,0,0,0
45,1.0,3,2015-05-23,1.0,1900-01-01 06:21:44,7.0,7.265401750834757,60879.69,846.47,1.0,1.0,1.0,2,1.0,7.265401750834757,0.01390398012867674,8379.397600828508,6,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0
32,0.0,0,2015-11-19,0.0,1900-01-01 01:58:54,4.0,4.772970146263026,11754.17,352.77367928875765,1.0,0.0,1.0,0,4.0,4.772970146263026,0.030012640559797726,2462.6531572176023,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
20,1.0,3,2015-10-02,1.0,1900-01-01 00:12:39,15.0,6.38802344574515,1963.26,707.16,1.0,1.0,1.0,2,2.0,6.38802344574515,0.3601968155007487,307.33450130144126,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
56,0.0,4,2016-04-13,0.0,1900-01-01 20:18:11,20.0,5.466244147224316,40835.88,1134.6521871017192,1.0,1.0,1.0,2,1.0,5.466244147224316,0.02778566758208025,7470.555449071168,20,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0
49,1.0,3,2016-03-04,1.0,1900-01-01 21:22:15,17.0,5.958398852902647,52117.88,773.76,1.0,0.0,0.0,2,1.0,5.958398852902647,0.014846344479092397,8746.96059908958,21,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0
38,1.0,1,2016-12-13,1.0,1900-01-01 13:19:49,8.0,4.87458644963298,47869.51,620.12,0.0,1.0,0.0,1,5.0,4.87458644963298,0.012954383698517072,9820.219724199213,13,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
63,1.0,0,2016-03-21,1.0,1900-01-01 02:59:21,15.0,5.344341804859316,8761.32,700.08,0.0,1.0,0.0,0,4.0,5.344341804859316,0.07990576762405666,1639.3637083679441,2,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
47,1.0,2,2015-08-31,1.0,1900-01-01 22:59:05,14.0,3.52459425980608,37983.36,704.12,1.0,0.0,0.0,0,3.0,3.52459425980608,0.018537591197829786,10776.661709166436,22,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0
23,1.0,5,2015-08-22,0.0,1900-01-01 20:36:42,17.0,5.301312875527835,36552.42,847.85,1.0,0.0,1.0,2,1.0,5.301312875527835,0.023195454637476808,6894.975048300764,20,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
51,1.0,0,2016-02-10,0.0,1900-01-01 01:42:11,8.0,3.5127387563950627,22749.77,564.93,0.0,1.0,0.0,0,5.0,3.5127387563950627,0.02483233896430601,6476.362626905646,1,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
31,1.0,4,2017-09-23,0.0,1900-01-01 15:35:17,16.0,6.034524036568429,15022.46,712.27,1.0,0.0,0.0,1,3.0,6.034524036568429,0.04741367259423557,2489.4192000836933,15,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0
38,0.0,3,2017-11-29,1.0,1900-01-01 09:51:24,8.0,6.1967903000492175,14930.01,716.41,0.0,1.0,1.0,0,3.0,6.1967903000492175,0.0479845626359259,2409.3134150241326,9,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0
10,0.0,2,2015-04-27,0.0,1900-01-01 01:50:30,13.0,5.164728829433656,39232.78,751.45,0.0,1.0,1.0,0,3.0,5.164728829433656,0.01915362612590798,7596.29039503747,1,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0
60,0.0,1,2016-02-16,1.0,1900-01-01 13:05:08,9.0,6.607987129928372,47283.78,1023.122041191398,1.0,0.0,1.0,0,5.0,6.607987129928372,0.02163790714683551,7155.549650792455,13,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
36,0.0,0,2015-08-20,1.0,1900-01-01 11:32:37,12.0,4.5424433560797866,7325.42,524.31,0.0,1.0,0.0,0,5.0,4.5424433560797866,0.07157405309183637,1612.6607259054463,11,0,1,0,1,1,0,1,0,0,1,0,1,0,0,0
23,0.0,1,2015-11-23,1.0,1900-01-01 13:21:20,10.0,3.774368840129351,14490.5,694.99,0.0,1.0,0.0,0,4.0,3.774368840129351,0.04796176805493254,3839.184937607581,13,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
34,1.0,0,2015-05-08,1.0,1900-01-01 09:22:17,18.0,4.099166252501314,8842.76,290.4011436232454,1.0,0.0,0.0,0,5.0,4.099166252501314,0.032840554716315425,2157.2094068163597,9,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0
47,0.0,3,2017-02-01,1.0,1900-01-01 17:10:47,16.0,5.066574446420364,43664.49,727.84,1.0,0.0,0.0,0,3.0,5.066574446420364,0.016668922504304986,8618.14830942627,17,1,0,1,0,0,1,1,0,1,0,0,1,0,0,0
45,1.0,3,2015-06-12,1.0,1900-01-01 11:42:33,11.0,6.898795257610626,30027.6,473.8709560071161,0.0,1.0,0.0,2,1.0,6.898795257610626,0.015781179848110276,4352.586049988089,11,1,0,1,0,0,0,0,1,0,1,0,1,0,0,0
58,0.0,1,2015-01-07,0.0,1900-01-01 07:26:26,12.0,5.758523153313662,1120.38,674.64,1.0,0.0,1.0,0,4.0,5.758523153313662,0.6021528410003748,194.56030134311314,7,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0
40,1.0,3,2017-05-10,0.0,1900-01-01 15:26:36,12.0,3.4585224482814247,40412.92,677.72,0.0,1.0,1.0,1,4.0,3.4585224482814247,0.016769884482487285,11685.024632435621,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
49,1.0,4,2016-10-02,1.0,1900-01-01 00:44:42,15.0,5.164728829433656,10374.67,710.15,1.0,0.0,0.0,0,3.0,5.164728829433656,0.0684503699876719,2008.7540590466288,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
64,0.0,1,2015-07-20,1.0,1900-01-01 02:58:46,13.0,3.8413859258287055,18682.82,995.1649713966826,0.0,1.0,0.0,0,5.0,3.8413859258287055,0.05326631479598276,4863.562360235789,2,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0
32,1.0,5,2017-07-18,1.0,1900-01-01 18:01:02,11.0,4.502915951949335,49189.67,761.15,0.0,1.0,1.0,0,3.0,4.502915951949335,0.015473777319506311,10923.959168881565,18,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
19,0.0,1,2016-09-24,0.0,1900-01-01 01:11:44,11.0,5.647353206689486,7198.43,699.11,1.0,1.0,0.0,1,4.0,5.647353206689486,0.0971197886205742,1274.6555309261,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0
22,0.0,4,2015-05-17,0.0,1900-01-01 16:51:37,18.0,4.649665425874643,1370.92,1001.0007084533736,1.0,0.0,1.0,1,3.0,4.649665425874643,0.7301671202210002,294.84271973012295,16,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0
